cc-6.trace,256.0,0.204839,0.7088255699813666,22.257263699031505
bfs-3.trace,256.0,0.200949,0.3834109624039463,20.91593193893787
cc-6.trace,1024,0.200825,0.5796735257136897,24.448230073569324
bfs-3.trace,1024,0.206182,0.1836109174058998,20.136398657573423
cc-6.trace,4096,0.248428,0.36349281295759495,17.749530966729203
bfs-3.trace,4096,0.207668,0.047694213209666735,22.040798530613433
cc-6.trace,16384,0.414771,0.09367290921093777,6.0864991884667745
bfs-3.trace,16384,0.208185,0.006536855728523065,22.64483182367788
cc-6.trace,256.0,0.204839,0.7088255699813666,22.257263699031505
bfs-3.trace,256.0,0.200949,0.3834109624039463,20.91593193893787
cc-6.trace,1024,0.200825,0.5796735257136897,24.448230073569324
bfs-3.trace,1024,0.206182,0.1836109174058998,20.136398657573423
cc-6.trace,4096,0.248428,0.36349281295759495,17.749530966729203
bfs-3.trace,4096,0.207668,0.047694213209666735,22.040798530613433
cc-6.trace,16384,0.414771,0.09367290921093777,6.0864991884667745
bfs-3.trace,16384,0.208185,0.006536855728523065,22.64483182367788
cc-6.trace,256.0,0.204839,0.7088255699813666,22.257263699031505
bfs-3.trace,256.0,0.200949,0.3834109624039463,20.91593193893787
cc-6.trace,1024,0.200825,0.5796735257136897,24.448230073569324
bfs-3.trace,1024,0.206182,0.1836109174058998,20.136398657573423
cc-6.trace,4096,0.248428,0.36349281295759495,17.749530966729203
bfs-3.trace,4096,0.207668,0.047694213209666735,22.040798530613433
cc-6.trace,16384,0.414771,0.09367290921093777,6.0864991884667745
bfs-3.trace,16384,0.208185,0.006536855728523065,22.64483182367788
cc-6.trace,256.0,0.204839,0.7088255699813666,22.257263699031505
bfs-3.trace,256.0,0.200949,0.3834109624039463,20.91593193893787
cc-6.trace,1024,0.200825,0.5796735257136897,24.448230073569324
bfs-3.trace,1024,0.206182,0.1836109174058998,20.136398657573423
cc-6.trace,4096,0.248428,0.36349281295759495,17.749530966729203
bfs-3.trace,4096,0.207668,0.047694213209666735,22.040798530613433
cc-6.trace,16384,0.414771,0.09367290921093777,6.0864991884667745
bfs-3.trace,16384,0.208185,0.006536855728523065,22.64483182367788
cc-6.trace,256.0,0.204839,0.10866542786527368,73.53429019542797
bfs-3.trace,256.0,0.200949,0.29349086669496793,30.622364625175692
cc-6.trace,1024,0.200825,0.2941856874857597,55.2437259675032
bfs-3.trace,1024,0.206182,0.40958198763495435,21.327865244808983
cc-6.trace,4096,0.248428,0.6958726231178681,25.09036332128489
bfs-3.trace,4096,0.207668,0.5425568403793563,19.827232011517868
cc-6.trace,16384,0.414771,0.9269936059960202,6.0229658636045516
bfs-3.trace,16384,0.208185,0.5442060990212312,19.75573201628453
cc-6.trace,256.0,0.204839,0.10866542786527368,73.53429019542797
bfs-3.trace,256.0,0.200949,0.29349086669496793,30.622364625175692
cc-6.trace,1024,0.200825,0.2941856874857597,55.2437259675032
bfs-3.trace,1024,0.206182,0.40958198763495435,21.327865244808983
cc-6.trace,4096,0.248428,0.6958726231178681,25.09036332128489
bfs-3.trace,4096,0.207668,0.5425568403793563,19.827232011517868
cc-6.trace,16384,0.414771,0.9269936059960202,6.0229658636045516
bfs-3.trace,16384,0.208185,0.5442060990212312,19.75573201628453
cc-6.trace,256.0,0.204839,0.10866542786527368,73.53429019542797
bfs-3.trace,256.0,0.200949,0.29349086669496793,30.622364625175692
cc-6.trace,1024,0.200825,0.2941856874857597,55.2437259675032
bfs-3.trace,1024,0.206182,0.40958198763495435,21.327865244808983
cc-6.trace,4096,0.248428,0.6958726231178681,25.09036332128489
bfs-3.trace,4096,0.207668,0.5425568403793563,19.827232011517868
cc-6.trace,16384,0.414771,0.9269936059960202,6.0229658636045516
bfs-3.trace,16384,0.208185,0.5442060990212312,19.75573201628453
cc-6.trace,256.0,0.204839,0.10866542786527368,73.53429019542797
bfs-3.trace,256.0,0.200949,0.29349086669496793,30.622364625175692
cc-6.trace,1024,0.200825,0.2941856874857597,55.2437259675032
bfs-3.trace,1024,0.206182,0.40958198763495435,21.327865244808983
cc-6.trace,4096,0.248428,0.6958726231178681,25.09036332128489
bfs-3.trace,4096,0.207668,0.5425568403793563,19.827232011517868
cc-6.trace,16384,0.414771,0.9269936059960202,6.0229658636045516
bfs-3.trace,16384,0.208185,0.5442060990212312,19.75573201628453
cc-6.trace,256.0,0.204839,0.10866542786527368,73.53429019542797
bfs-3.trace,256.0,0.200949,0.29349086669496793,30.622364625175692
cc-6.trace,1024,0.200825,0.2941856874857597,55.2437259675032
bfs-3.trace,1024,0.206182,0.40958198763495435,21.327865244808983
cc-6.trace,4096,0.248428,0.6958726231178681,25.09036332128489
bfs-3.trace,4096,0.207668,0.5425568403793563,19.827232011517868
cc-6.trace,16384,0.414771,0.9269936059960202,6.0229658636045516
bfs-3.trace,16384,0.208185,0.5442060990212312,19.75573201628453
cc-6.trace,256.0,0.204839,0.10866542786527368,73.53429019542797
bfs-3.trace,256.0,0.200949,0.29349086669496793,30.622364625175692
cc-6.trace,1024,0.200825,0.2941856874857597,55.2437259675032
bfs-3.trace,1024,0.206182,0.40958198763495435,21.327865244808983
